0.833008	0.642334	0.163818	4.000000	-0.374046	2.343511	0.003288
0.846680	0.651855	0.158691	3.740458	1.122137	3.572519	0.013665
0.840088	0.669678	0.156006	2.893130	2.755725	4.885496	0.024056
0.837158	0.697998	0.166992	1.587786	3.175573	6.519084	0.034090
0.827881	0.666260	0.167480	0.450382	1.809160	7.267176	0.044068
0.819580	0.642578	0.172363	0.389313	-0.083969	6.328244	0.054095
0.818848	0.638184	0.170898	0.732824	-1.916031	4.251908	0.064104
0.832275	0.649414	0.156006	0.641221	-2.129771	2.175573	0.074390
0.831299	0.641113	0.156982	-0.725191	-0.938931	0.564885	0.084622
0.827881	0.656494	0.147705	-1.541985	0.381679	0.106870	0.094596
0.817383	0.658936	0.133301	-1.870229	1.419847	-0.389313	0.104610
0.819580	0.658447	0.132568	-1.198473	2.259542	-0.847328	0.114600
0.813232	0.651855	0.147461	-0.511450	2.335878	-1.267176	0.124580
0.823975	0.651123	0.160645	-0.076336	1.740458	-1.541985	0.134578
0.811768	0.641113	0.163818	0.114504	0.229008	-1.328244	0.144704
0.820801	0.641846	0.164551	0.297710	-1.251908	-0.778626	0.154692
0.821289	0.641846	0.164307	0.259542	-2.603053	0.053435	0.164709
0.828125	0.647949	0.161865	-0.206107	-3.083969	0.717557	0.174723
0.828125	0.646729	0.158691	-0.816794	-3.000000	0.809160	0.184858
0.832031	0.648438	0.152588	-0.870229	-2.297710	0.824427	0.194888
0.832275	0.640137	0.150391	-0.587786	-1.450382	0.603053	0.204896
0.827637	0.634766	0.138916	0.038168	-0.251908	0.236641	0.215224
0.822510	0.640137	0.150391	1.198473	0.099237	-0.145038	0.229053
0.818359	0.637939	0.144043	1.916031	-0.282443	-0.900763	0.239069
0.815674	0.640869	0.155762	2.053435	-1.007634	-1.091603	0.249203
0.813477	0.645996	0.163330	1.885496	-2.114504	-0.954198	0.259585
0.813232	0.658203	0.155518	1.977099	-2.671756	-0.793893	0.269630
0.820312	0.661621	0.154785	1.580153	-2.648855	-0.435115	0.279612
0.818604	0.664795	0.159668	1.290076	-1.977099	-0.267176	0.289812
