-0.196777	-0.303223	0.783203	32.145038	-89.877863	-27.572519	0.001215
-0.183838	-0.103271	0.687744	46.076336	-55.137405	-26.343511	0.011489
0.082031	0.115234	0.359619	6.625954	34.664122	2.961832	0.021217
0.038330	0.103271	0.369873	-51.923664	168.389313	45.870229	0.030930
-0.165771	-0.003418	0.747803	-86.007634	250.129771	88.282443	0.040544
-0.591064	-0.351807	1.350586	-105.992366	220.480916	74.618321	0.049877
-0.795898	-0.534912	1.472656	-84.396947	73.030534	28.427481	0.059738
-0.639404	-0.450195	1.185059	-26.557252	-30.427481	-17.312977	0.069622
-0.647949	-0.401367	1.238037	9.297710	-96.053435	-46.007634	0.079104
-0.428467	-0.248291	0.964600	32.946565	-133.908397	-38.633588	0.088826
-0.301025	-0.212646	0.787354	24.068702	-120.038168	-30.931298	0.098452
-0.207764	-0.184570	0.641602	30.748092	-103.992366	-23.534351	0.107857
-0.208496	-0.199463	0.677490	30.007634	-79.938931	-23.473282	0.117358
-0.080811	-0.111084	0.727539	22.908397	-39.580153	-16.297710	0.127151
-0.079590	0.024414	0.552246	9.305344	15.961832	4.190840	0.136563
0.060059	0.083252	0.482178	-21.458015	91.297710	39.129771	0.145992
-0.156006	-0.032959	0.736572	-47.961832	144.267176	63.015267	0.155146
-0.450195	-0.227539	1.089600	-65.175573	130.740458	56.450382	0.164013
-0.662842	-0.427002	1.240479	-47.022901	53.946565	21.809160	0.173093
-0.527100	-0.381592	1.067139	-14.320611	-8.465649	-0.465649	0.182790
-0.423828	-0.332031	0.930664	-5.580153	-30.641221	-4.503817	0.192455
-0.482666	-0.347656	1.017578	10.236641	-56.145038	-12.893130	0.202071
-0.391846	-0.400146	0.813721	20.229008	-62.358779	-33.641221	0.211372
-0.271973	-0.160889	0.627441	37.977099	-40.458015	-42.923664	0.221165
-0.263916	-0.018799	0.690430	12.717557	-3.145038	-23.022901	0.231229
-0.071777	-0.048584	0.491211	0.450382	41.374046	3.167939	0.241085
-0.113770	-0.086426	0.648926	-21.740458	93.335878	28.671756	0.250651
-0.408203	-0.222168	0.986572	-38.053435	91.076336	34.748092	0.259964
-0.584961	-0.373291	1.160156	-22.404580	34.076336	17.374046	0.269840
-0.499023	-0.304199	1.073486	-0.335878	-19.106870	0.450382	0.279527
-0.411865	-0.223145	0.979248	-0.106870	-38.213740	-0.702290	0.289284
-0.406738	-0.304443	0.951172	7.167939	-53.938931	-4.854962	0.298950
-0.427979	-0.302979	0.935059	29.389313	-68.870229	-21.938931	0.308543
-0.307617	-0.227539	0.835205	41.763359	-65.847328	-24.610687	0.318113
-0.293945	-0.209229	0.866699	47.274809	-60.664122	-23.580153	0.327933
-0.303467	-0.107910	0.801025	49.641221	-55.984733	-23.343511	0.337450
-0.085938	0.069580	0.645020	17.900763	-14.496183	-1.335878	0.346883
-0.074219	-0.028809	0.609619	-13.885496	50.404580	18.152672	0.356346
-0.246338	-0.166992	0.884521	-36.297710	84.931298	31.709924	0.366011
-0.419434	-0.240479	1.050781	-41.748092	71.129771	26.679389	0.375501
